time,cycle,phase,x,y,z,xy_distance,roll_degrees,pitch_degrees,yaw_degrees,tilt_degrees,left_leg_hinge,right_leg_hinge,ctrl
7.031999999999448,4,return_after_left,0.0038724654399071123,-2.47678793085851e-05,0.07524914645059894,0.003872544645465102,-0.001950666883977127,30.874801167072544,-0.09103941900626514,30.874801167072544,-0.5356118400691655,-0.5384077641295271,"[0.0, 0.0]"
7.051999999999445,4,return_after_left,0.0038675785757147103,-2.6112248436067254e-05,0.07525018083561047,0.0038676667241175026,-0.0019289568021359043,30.87795274302901,-0.08503240009007115,30.87795274302901,-0.5359240991345382,-0.5384505044701319,"[0.0, 0.0]"
7.071999999999443,4,return_after_left,0.0038630518128868387,-2.732439646022146e-05,0.07525114004149797,0.00386314844805247,-0.0019126926185407845,30.880880544734556,-0.07960395217054264,30.880880544734556,-0.5362105589563045,-0.5384933459906762,"[0.0, 0.0]"
7.091999999999441,4,return_after_left,0.003858855281731874,-2.8418171788115405e-05,0.07525202878389915,0.003858959921771378,-0.0019001556137077233,30.883597481372416,-0.07469843796014143,30.883597481372416,-0.5364733684552857,-0.5385359715667195,"[0.0, 0.0]"
7.111999999999439,4,return_after_left,0.0038549633000083973,-2.9405541679597716e-05,0.07525285195949984,0.0038550754506615176,-0.0018903398460343394,30.88611737939603,-0.07026554097184533,30.88611737939603,-0.5367145074006627,-0.5385781187599483,"[0.0, 0.0]"
7.131999999999437,4,return_after_left,0.003851353208369163,-3.029704154284779e-05,0.07525361437286202,0.0038514723738255863,-0.0018826142199184317,30.888454036767765,-0.06625979411614877,30.888454036767765,-0.536935791770298,-0.5386195713955162,"[0.0, 0.0]"
7.151999999999434,4,return_after_left,0.0038480045231493397,-3.1102059760511624e-05,0.07525432057695995,0.0038481302145716334,-0.0018765458741914402,30.89062067769587,-0.06264010857783477,30.89062067769587,-0.5371388845134073,-0.5386601530609939,"[0.0, 0.0]"
7.171999999999432,4,return_after_left,0.0038448984249109517,-3.182902025542717e-05,0.0752549748066547,0.003845030166905474,-0.0018718131351644514,30.892629708975225,-0.05936934493055476,30.892629708975225,-0.5373253075763195,-0.5386997217674571,"[0.0, 0.0]"
7.19199999999943,4,return_after_left,0.003842017477326956,-3.2485507976103894e-05,0.07525558096858943,0.003842154812642803,-0.001868163484867601,30.89449265616292,-0.05641392960306118,30.89449265616292,-0.5374964536759712,-0.5387381653785485,"[0.0, 0.0]"
7.211999999999428,4,return_after_left,0.003839345473154879,-3.307836353234865e-05,0.07525614265808137,0.0038394879659101474,-0.0018653926310952616,30.896220187966847,-0.053743511427841874,30.896220187966847,-0.5376535973179722,-0.5387753976084655,"[0.0, 0.0]"
